expense_id,employee_id,department,job_level,category,amount,currency,expense_date,day_of_week,weekend,submission_hour,travel_distance_km,city,country,receipt_uploaded,manager_approved,claim_delay_days,is_anomaly
EXP08206,EMP023,HR,Senior,OTHER,277.54,MAD,2026-04-15,WEDNESDAY,0,19,0,Rabat,Morocco,1,1,6,0
EXP08207,EMP079,IT,Senior,TRAVEL,413.59,MAD,2026-05-18,MONDAY,0,14,38,Fès,Morocco,1,1,5,0
EXP08208,EMP009,IT,Junior,FUEL,319.49,MAD,2026-02-13,FRIDAY,0,10,181,Casablanca,Morocco,1,1,6,0
EXP08209,EMP044,Operations,Junior,HOTEL,881.71,MAD,2026-05-28,THURSDAY,0,8,176,Tanger,Morocco,0,1,3,0
EXP08210,EMP102,Operations,Senior,HOTEL,808.23,MAD,2026-03-23,MONDAY,0,16,17,Marrakech,Morocco,1,1,1,0
EXP08211,EMP070,HR,Manager,OFFICE_SUPPLIES,283.92,MAD,2026-05-29,FRIDAY,0,15,0,Tanger,Morocco,1,1,3,0
EXP08212,EMP081,Marketing,Manager,OTHER,324.63,MAD,2026-05-22,FRIDAY,0,10,0,Marrakech,Morocco,1,1,2,0
EXP08213,EMP099,IT,Junior,FUEL,287.1,MAD,2026-02-04,WEDNESDAY,0,10,24,Rabat,Morocco,1,1,1,0
EXP08214,EMP111,Operations,Junior,FUEL,340.68,MAD,2026-03-19,THURSDAY,0,18,299,Agadir,Morocco,1,1,4,0
EXP08215,EMP089,HR,Director,TRAVEL,405.02,MAD,2026-02-03,TUESDAY,0,17,238,Agadir,Morocco,1,1,3,0
EXP08216,EMP099,Finance,Director,MEAL,168.34,MAD,2026-03-01,SUNDAY,1,9,0,Casablanca,Morocco,1,1,7,0
EXP08217,EMP059,Marketing,Director,OFFICE_SUPPLIES,286.33,MAD,2026-02-12,THURSDAY,0,13,0,Rabat,Morocco,1,1,5,0
EXP08218,EMP052,Operations,Director,MEAL,163.36,MAD,2026-05-28,THURSDAY,0,18,0,Marrakech,Morocco,1,1,5,0
EXP08219,EMP026,Sales,Junior,OFFICE_SUPPLIES,234.8,MAD,2026-03-05,THURSDAY,0,18,0,Marrakech,Morocco,1,1,3,0
EXP08220,EMP135,Marketing,Manager,FUEL,315.18,MAD,2026-04-08,WEDNESDAY,0,10,11,Tanger,Morocco,1,1,7,0
EXP08221,EMP114,Marketing,Manager,TRAINING,216.55,MAD,2026-06-21,SUNDAY,1,16,0,Marrakech,Morocco,1,1,1,0
EXP08222,EMP077,Finance,Senior,TRAVEL,344.68,MAD,2026-02-24,TUESDAY,0,12,43,Fès,Morocco,1,1,4,0
EXP08223,EMP040,Operations,Junior,MEAL,66.27,MAD,2026-03-24,TUESDAY,0,8,0,Tanger,Morocco,1,1,6,0
EXP08224,EMP005,Sales,Director,TRAINING,310.32,MAD,2026-03-10,TUESDAY,0,15,0,Marrakech,Morocco,1,1,3,0
EXP08225,EMP072,Finance,Director,MEAL,2528.82,MAD,2026-04-15,WEDNESDAY,0,3,0,Fès,Morocco,0,0,27,1
EXP08226,EMP061,HR,Director,FUEL,320.46,MAD,2026-02-03,TUESDAY,0,11,245,Tanger,Morocco,1,1,4,0
EXP08227,EMP055,Marketing,Junior,HOTEL,863.47,MAD,2026-05-13,WEDNESDAY,0,13,222,Agadir,Morocco,1,1,3,0
EXP08228,EMP025,Finance,Director,TRAVEL,443.37,MAD,2026-05-01,FRIDAY,0,9,254,Tanger,Morocco,1,1,6,0
EXP08229,EMP087,IT,Director,MEAL,103.32,MAD,2026-03-13,FRIDAY,0,16,0,Casablanca,Morocco,1,1,6,0
EXP08230,EMP059,HR,Junior,TRAVEL,11612.99,MAD,2026-01-04,SUNDAY,1,3,6,Casablanca,Morocco,0,0,59,1
EXP08231,EMP111,IT,Senior,FUEL,1866.83,MAD,2026-06-21,SUNDAY,1,23,0,Fès,Morocco,0,0,53,1
EXP08232,EMP118,Operations,Senior,CLIENT_MEETING,298.28,MAD,2026-04-04,SATURDAY,1,11,0,Marrakech,Morocco,0,1,6,0
EXP08233,EMP022,Sales,Junior,OFFICE_SUPPLIES,163.19,MAD,2026-02-09,MONDAY,0,15,0,Rabat,Morocco,1,1,6,0
EXP08234,EMP015,IT,Junior,MEAL,111.78,MAD,2026-01-16,FRIDAY,0,17,0,Agadir,Morocco,1,1,5,0
EXP08235,EMP107,IT,Junior,TRAVEL,358.79,MAD,2026-06-30,TUESDAY,0,13,96,Rabat,Morocco,1,1,2,0
EXP08236,EMP099,IT,Manager,TRAVEL,408.18,MAD,2026-04-19,SUNDAY,1,18,224,Rabat,Morocco,1,1,5,0
EXP08237,EMP008,Sales,Senior,HOTEL,828.71,MAD,2026-04-09,THURSDAY,0,10,150,Marrakech,Morocco,1,1,2,0
EXP08238,EMP081,Sales,Manager,OTHER,251.51,MAD,2026-04-20,MONDAY,0,13,0,Agadir,Morocco,1,1,1,0
EXP08239,EMP030,Finance,Junior,MEAL,107.33,MAD,2026-01-03,SATURDAY,1,10,0,Agadir,Morocco,1,1,4,0
EXP08240,EMP074,HR,Junior,MEAL,159.45,MAD,2026-03-18,WEDNESDAY,0,14,0,Agadir,Morocco,1,1,1,0
EXP08241,EMP052,Operations,Manager,TRAVEL,365.42,MAD,2026-01-10,SATURDAY,1,15,35,Casablanca,Morocco,1,1,5,0
EXP08242,EMP071,Marketing,Manager,TRAVEL,410.94,MAD,2026-03-05,THURSDAY,0,13,148,Marrakech,Morocco,1,1,5,0
EXP08243,EMP060,Operations,Manager,TRAVEL,400.88,MAD,2026-04-28,TUESDAY,0,14,91,Agadir,Morocco,0,1,7,0
EXP08244,EMP028,Operations,Director,MEAL,100.44,MAD,2026-05-05,TUESDAY,0,11,0,Tanger,Morocco,1,1,2,0
EXP08245,EMP022,Finance,Senior,MEAL,84.15,MAD,2026-05-03,SUNDAY,1,12,0,Fès,Morocco,1,1,3,0
EXP08246,EMP085,IT,Junior,MEAL,155.18,MAD,2026-04-03,FRIDAY,0,9,0,Agadir,Morocco,1,1,5,0
EXP08247,EMP015,Sales,Director,TRAVEL,409.16,MAD,2026-05-30,SATURDAY,1,17,7,Rabat,Morocco,1,0,1,0
EXP08248,EMP027,Marketing,Junior,OFFICE_SUPPLIES,266.96,MAD,2026-05-30,SATURDAY,1,18,0,Tanger,Morocco,0,1,7,0
EXP08249,EMP001,Sales,Junior,TRAINING,185.78,MAD,2026-05-26,TUESDAY,0,12,0,Tanger,Morocco,1,1,3,0
EXP08250,EMP137,Finance,Senior,MEAL,201.73,MAD,2026-04-26,SUNDAY,1,18,0,Agadir,Morocco,1,1,1,0
EXP08251,EMP129,Operations,Senior,FUEL,299.53,MAD,2026-02-18,WEDNESDAY,0,12,160,Fès,Morocco,1,1,7,0
EXP08252,EMP054,Marketing,Director,FUEL,2599.58,MAD,2026-03-06,FRIDAY,0,3,0,Marrakech,Morocco,0,0,43,1
EXP08253,EMP003,HR,Senior,TRAVEL,407.13,MAD,2026-03-25,WEDNESDAY,0,15,251,Casablanca,Morocco,1,1,2,0
EXP08254,EMP024,Sales,Junior,TRAVEL,405.4,MAD,2026-02-22,SUNDAY,1,16,82,Casablanca,Morocco,1,1,2,0
EXP08255,EMP042,Sales,Director,TRAVEL,295.32,MAD,2026-02-25,WEDNESDAY,0,16,196,Tanger,Morocco,1,1,7,0
EXP08256,EMP050,Finance,Junior,FUEL,313.14,MAD,2026-03-05,THURSDAY,0,13,215,Marrakech,Morocco,1,1,3,0
EXP08257,EMP064,HR,Manager,TRAVEL,390.96,MAD,2026-03-25,WEDNESDAY,0,14,70,Rabat,Morocco,1,1,2,0
EXP08258,EMP100,Marketing,Junior,TRAVEL,362.6,MAD,2026-05-17,SUNDAY,1,18,131,Marrakech,Morocco,1,1,7,0
EXP08259,EMP026,Finance,Junior,MEAL,193.43,MAD,2026-02-21,SATURDAY,1,13,0,Casablanca,Morocco,1,1,4,0
EXP08260,EMP101,HR,Manager,TRAVEL,362.62,MAD,2026-05-01,FRIDAY,0,15,44,Casablanca,Morocco,1,1,4,0
EXP08261,EMP022,HR,Junior,HOTEL,897.85,MAD,2026-01-07,WEDNESDAY,0,8,74,Tanger,Morocco,1,1,3,0
EXP08262,EMP063,HR,Junior,FUEL,319.7,MAD,2026-03-06,FRIDAY,0,10,41,Rabat,Morocco,1,0,3,0
EXP08263,EMP126,Operations,Senior,TRAVEL,411.59,MAD,2026-05-10,SUNDAY,1,11,133,Rabat,Morocco,1,1,6,0
EXP08264,EMP115,Marketing,Manager,MEAL,122.65,MAD,2026-01-16,FRIDAY,0,19,0,Fès,Morocco,1,1,4,0
EXP08265,EMP039,IT,Director,FUEL,226.98,MAD,2026-03-24,TUESDAY,0,17,43,Tanger,Morocco,1,1,5,0
EXP08266,EMP137,Sales,Manager,MEAL,192.28,MAD,2026-05-31,SUNDAY,1,14,0,Tanger,Morocco,1,1,2,0
EXP08267,EMP102,IT,Manager,FUEL,272.17,MAD,2026-05-15,FRIDAY,0,14,76,Fès,Morocco,1,1,1,0
EXP08268,EMP009,Operations,Junior,FUEL,322.27,MAD,2026-01-18,SUNDAY,1,16,210,Fès,Morocco,0,0,3,0
EXP08269,EMP119,Finance,Director,FUEL,324.52,MAD,2026-04-14,TUESDAY,0,9,49,Casablanca,Morocco,1,1,1,0
EXP08270,EMP124,HR,Director,TRAVEL,401.73,MAD,2026-06-18,THURSDAY,0,15,10,Marrakech,Morocco,0,1,2,0
EXP08271,EMP067,Finance,Director,MEAL,162.08,MAD,2026-02-04,WEDNESDAY,0,18,0,Rabat,Morocco,1,0,4,0
EXP08272,EMP056,Operations,Manager,MEAL,169.09,MAD,2026-05-21,THURSDAY,0,17,0,Agadir,Morocco,1,1,5,0
EXP08273,EMP016,Finance,Junior,MEAL,158.7,MAD,2026-01-20,TUESDAY,0,14,0,Agadir,Morocco,1,1,4,0
EXP08274,EMP065,HR,Junior,MEAL,118.43,MAD,2026-04-03,FRIDAY,0,15,0,Rabat,Morocco,1,1,1,0
EXP08275,EMP029,Operations,Junior,FUEL,242.46,MAD,2026-05-18,MONDAY,0,15,163,Casablanca,Morocco,1,1,2,0
EXP08276,EMP024,Operations,Senior,TRAVEL,375.47,MAD,2026-04-09,THURSDAY,0,14,1,Tanger,Morocco,1,1,5,0
EXP08277,EMP094,Finance,Junior,MEAL,136.44,MAD,2026-03-12,THURSDAY,0,8,0,Casablanca,Morocco,1,1,6,0
EXP08278,EMP080,Operations,Manager,FUEL,358.01,MAD,2026-02-21,SATURDAY,1,12,286,Rabat,Morocco,1,1,2,0
EXP08279,EMP037,IT,Director,MEAL,105.11,MAD,2026-02-18,WEDNESDAY,0,9,0,Marrakech,Morocco,1,1,2,0
EXP08280,EMP123,Marketing,Junior,MEAL,214.72,MAD,2026-05-09,SATURDAY,1,9,0,Rabat,Morocco,1,1,7,0
EXP08281,EMP114,Marketing,Senior,FUEL,379.74,MAD,2026-06-22,MONDAY,0,15,267,Agadir,Morocco,1,1,7,0
EXP08282,EMP020,Finance,Senior,FUEL,276.79,MAD,2026-03-03,TUESDAY,0,17,195,Agadir,Morocco,1,1,5,0
EXP08283,EMP044,HR,Junior,TRAINING,327.89,MAD,2026-02-25,WEDNESDAY,0,9,0,Agadir,Morocco,1,1,5,0
EXP08284,EMP025,Operations,Senior,HOTEL,845.78,MAD,2026-02-24,TUESDAY,0,12,94,Agadir,Morocco,1,1,2,0
EXP08285,EMP120,IT,Manager,HOTEL,839.28,MAD,2026-02-13,FRIDAY,0,17,48,Marrakech,Morocco,1,1,7,0
EXP08286,EMP076,Sales,Senior,FUEL,358.06,MAD,2026-02-23,MONDAY,0,10,47,Fès,Morocco,1,1,3,0
EXP08287,EMP132,Operations,Junior,MEAL,160.21,MAD,2026-02-25,WEDNESDAY,0,19,0,Casablanca,Morocco,1,1,4,0
EXP08288,EMP070,Operations,Junior,MEAL,154.12,MAD,2026-01-08,THURSDAY,0,16,0,Fès,Morocco,1,1,5,0
EXP08289,EMP103,Marketing,Senior,FUEL,274.94,MAD,2026-01-22,THURSDAY,0,14,236,Marrakech,Morocco,1,1,2,0
EXP08290,EMP056,HR,Senior,TRAVEL,378.21,MAD,2026-01-12,MONDAY,0,15,111,Marrakech,Morocco,1,1,7,0
EXP08291,EMP002,Marketing,Manager,MEAL,155.53,MAD,2026-06-01,MONDAY,0,12,0,Tanger,Morocco,1,1,6,0
EXP08292,EMP010,IT,Director,FUEL,358.03,MAD,2026-03-12,THURSDAY,0,13,163,Casablanca,Morocco,1,1,5,0
EXP08293,EMP049,HR,Junior,OFFICE_SUPPLIES,205.31,MAD,2026-01-23,FRIDAY,0,11,0,Agadir,Morocco,1,0,4,0
EXP08294,EMP043,Finance,Senior,TRAINING,247.83,MAD,2026-01-25,SUNDAY,1,10,0,Fès,Morocco,1,1,5,0
EXP08295,EMP120,Finance,Director,FUEL,248.12,MAD,2026-02-28,SATURDAY,1,14,56,Marrakech,Morocco,1,1,4,0
EXP08296,EMP145,Operations,Junior,FUEL,272.98,MAD,2026-02-21,SATURDAY,1,15,271,Fès,Morocco,1,1,4,0
EXP08297,EMP003,Sales,Senior,MEAL,178.3,MAD,2026-03-20,FRIDAY,0,15,0,Fès,Morocco,1,1,7,0
EXP08298,EMP013,IT,Junior,HOTEL,815.84,MAD,2026-06-11,THURSDAY,0,8,53,Fès,Morocco,1,1,1,0
EXP08299,EMP130,Sales,Senior,MEAL,195.53,MAD,2026-03-10,TUESDAY,0,17,0,Casablanca,Morocco,1,1,3,0
EXP08300,EMP001,Operations,Manager,FUEL,265.66,MAD,2026-01-22,THURSDAY,0,13,38,Casablanca,Morocco,1,1,7,0
EXP08301,EMP102,IT,Manager,MEAL,129.38,MAD,2026-04-06,MONDAY,0,17,0,Casablanca,Morocco,1,1,3,0
EXP08302,EMP003,Finance,Senior,TRAVEL,7126.89,MAD,2026-01-26,MONDAY,0,3,9,Casablanca,Morocco,0,0,50,1
EXP08303,EMP086,Sales,Senior,HOTEL,848.52,MAD,2026-03-20,FRIDAY,0,12,251,Marrakech,Morocco,1,1,3,0
EXP08304,EMP114,Finance,Senior,MEAL,149.56,MAD,2026-06-08,MONDAY,0,12,0,Agadir,Morocco,1,1,5,0
EXP08305,EMP108,HR,Director,MEAL,121.6,MAD,2026-01-08,THURSDAY,0,8,0,Casablanca,Morocco,1,1,1,0
EXP08306,EMP107,Sales,Manager,HOTEL,861.3,MAD,2026-01-19,MONDAY,0,13,64,Marrakech,Morocco,1,1,7,0
EXP08307,EMP007,HR,Manager,MEAL,127.88,MAD,2026-04-21,TUESDAY,0,15,0,Marrakech,Morocco,1,1,2,0
EXP08308,EMP017,Marketing,Director,MEAL,130.54,MAD,2026-03-30,MONDAY,0,18,0,Rabat,Morocco,1,1,6,0
EXP08309,EMP091,IT,Junior,FUEL,350.68,MAD,2026-06-13,SATURDAY,1,12,107,Rabat,Morocco,1,1,5,0
EXP08310,EMP037,Finance,Manager,MEAL,144.4,MAD,2026-03-08,SUNDAY,1,16,0,Rabat,Morocco,1,1,4,0
EXP08311,EMP148,Marketing,Senior,MEAL,191.87,MAD,2026-01-07,WEDNESDAY,0,13,0,Rabat,Morocco,1,1,3,0
EXP08312,EMP101,Sales,Senior,TRAVEL,369.52,MAD,2026-06-14,SUNDAY,1,9,295,Marrakech,Morocco,1,1,3,0
EXP08313,EMP113,Operations,Director,TRAVEL,380.31,MAD,2026-01-12,MONDAY,0,10,269,Agadir,Morocco,1,1,7,0
EXP08314,EMP006,Sales,Junior,CLIENT_MEETING,240.7,MAD,2026-05-10,SUNDAY,1,17,0,Agadir,Morocco,1,1,1,0
EXP08315,EMP108,HR,Junior,HOTEL,874.99,MAD,2026-03-21,SATURDAY,1,8,89,Casablanca,Morocco,1,1,2,0
EXP08316,EMP143,Sales,Manager,HOTEL,895.43,MAD,2026-03-05,THURSDAY,0,9,10,Agadir,Morocco,1,1,7,0
EXP08317,EMP092,Sales,Junior,MEAL,109.99,MAD,2026-02-06,FRIDAY,0,10,0,Tanger,Morocco,0,1,4,0
EXP08318,EMP122,Marketing,Junior,TRAVEL,416.57,MAD,2026-05-14,THURSDAY,0,14,24,Casablanca,Morocco,1,1,2,0
EXP08319,EMP113,Sales,Director,HOTEL,877.5,MAD,2026-06-19,FRIDAY,0,18,198,Rabat,Morocco,1,1,5,0
EXP08320,EMP122,HR,Manager,FUEL,341.95,MAD,2026-05-09,SATURDAY,1,13,190,Fès,Morocco,1,1,4,0
EXP08321,EMP107,IT,Senior,MEAL,135.6,MAD,2026-05-14,THURSDAY,0,13,0,Tanger,Morocco,1,1,5,0
EXP08322,EMP112,Finance,Senior,FUEL,295.15,MAD,2026-01-02,FRIDAY,0,14,173,Agadir,Morocco,1,1,7,0
EXP08323,EMP119,Marketing,Director,OTHER,234.28,MAD,2026-03-20,FRIDAY,0,9,0,Agadir,Morocco,1,1,6,0
EXP08324,EMP042,HR,Director,TRAVEL,391.0,MAD,2026-03-09,MONDAY,0,10,269,Tanger,Morocco,1,1,5,0
EXP08325,EMP032,Operations,Manager,TRAINING,225.93,MAD,2026-06-27,SATURDAY,1,12,0,Tanger,Morocco,1,1,3,0
EXP08326,EMP045,Marketing,Senior,OTHER,252.76,MAD,2026-04-22,WEDNESDAY,0,10,0,Marrakech,Morocco,1,1,7,0
EXP08327,EMP111,HR,Senior,OFFICE_SUPPLIES,165.11,MAD,2026-03-31,TUESDAY,0,13,0,Casablanca,Morocco,1,1,3,0
EXP08328,EMP061,IT,Manager,TRAVEL,367.32,MAD,2026-01-15,THURSDAY,0,17,176,Fès,Morocco,1,1,5,0
EXP08329,EMP095,HR,Senior,OFFICE_SUPPLIES,230.88,MAD,2026-03-25,WEDNESDAY,0,18,0,Rabat,Morocco,1,1,7,0
EXP08330,EMP127,HR,Senior,OTHER,256.92,MAD,2026-05-24,SUNDAY,1,8,0,Marrakech,Morocco,1,1,1,0
EXP08331,EMP106,Finance,Director,MEAL,179.46,MAD,2026-05-12,TUESDAY,0,18,0,Casablanca,Morocco,1,1,3,0
EXP08332,EMP012,Marketing,Director,MEAL,203.15,MAD,2026-04-26,SUNDAY,1,18,0,Fès,Morocco,1,1,3,0
EXP08333,EMP145,Sales,Manager,MEAL,141.07,MAD,2026-04-07,TUESDAY,0,9,0,Tanger,Morocco,1,1,7,0
EXP08334,EMP077,HR,Junior,FUEL,341.17,MAD,2026-06-20,SATURDAY,1,17,186,Agadir,Morocco,1,0,1,0
EXP08335,EMP003,Finance,Manager,HOTEL,843.56,MAD,2026-06-11,THURSDAY,0,8,4,Rabat,Morocco,1,1,2,0
EXP08336,EMP110,HR,Director,MEAL,220.54,MAD,2026-03-01,SUNDAY,1,12,0,Agadir,Morocco,1,1,6,0
EXP08337,EMP064,Marketing,Manager,TRAVEL,395.94,MAD,2026-02-19,THURSDAY,0,12,15,Casablanca,Morocco,1,1,4,0
EXP08338,EMP049,IT,Junior,MEAL,195.58,MAD,2026-05-02,SATURDAY,1,8,0,Marrakech,Morocco,1,1,2,0
EXP08339,EMP012,Finance,Senior,CLIENT_MEETING,230.92,MAD,2026-05-10,SUNDAY,1,10,0,Fès,Morocco,1,1,4,0
EXP08340,EMP103,Finance,Junior,FUEL,275.34,MAD,2026-05-02,SATURDAY,1,17,225,Marrakech,Morocco,1,1,6,0
EXP08341,EMP010,IT,Junior,FUEL,268.3,MAD,2026-03-18,WEDNESDAY,0,10,0,Casablanca,Morocco,1,1,5,0
EXP08342,EMP032,Marketing,Junior,TRAVEL,365.96,MAD,2026-02-08,SUNDAY,1,14,2,Tanger,Morocco,1,1,1,0
EXP08343,EMP014,HR,Senior,HOTEL,893.18,MAD,2026-05-23,SATURDAY,1,15,2,Rabat,Morocco,1,1,5,0
EXP08344,EMP080,HR,Junior,HOTEL,877.67,MAD,2026-04-15,WEDNESDAY,0,19,211,Fès,Morocco,1,1,4,0
EXP08345,EMP090,Marketing,Senior,TRAVEL,320.85,MAD,2026-01-09,FRIDAY,0,19,245,Rabat,Morocco,1,1,2,0
EXP08346,EMP034,IT,Director,OTHER,3049.71,MAD,2026-01-17,SATURDAY,1,23,0,Tanger,Morocco,0,0,45,1
EXP08347,EMP032,Operations,Senior,FUEL,251.8,MAD,2026-06-24,WEDNESDAY,0,11,175,Fès,Morocco,1,1,4,0
EXP08348,EMP123,HR,Manager,MEAL,183.57,MAD,2026-01-11,SUNDAY,1,9,0,Casablanca,Morocco,1,1,7,0
EXP08349,EMP132,HR,Manager,HOTEL,761.67,MAD,2026-04-19,SUNDAY,1,10,59,Tanger,Morocco,1,1,5,0
EXP08350,EMP026,Finance,Manager,TRAVEL,423.34,MAD,2026-04-20,MONDAY,0,18,293,Tanger,Morocco,1,1,6,0
EXP08351,EMP067,Operations,Junior,HOTEL,877.04,MAD,2026-02-13,FRIDAY,0,18,204,Marrakech,Morocco,1,1,7,0
EXP08352,EMP004,IT,Manager,TRAINING,281.87,MAD,2026-01-08,THURSDAY,0,9,0,Fès,Morocco,1,1,4,0
EXP08353,EMP118,HR,Junior,OTHER,2179.23,MAD,2026-01-25,SUNDAY,1,3,0,Casablanca,Morocco,0,0,39,1
EXP08354,EMP134,Marketing,Senior,MEAL,178.72,MAD,2026-05-15,FRIDAY,0,18,0,Agadir,Morocco,1,1,1,0
EXP08355,EMP023,Operations,Manager,MEAL,160.44,MAD,2026-04-25,SATURDAY,1,8,0,Agadir,Morocco,1,0,4,0
EXP08356,EMP093,Sales,Director,CLIENT_MEETING,264.92,MAD,2026-02-13,FRIDAY,0,13,0,Casablanca,Morocco,1,1,2,0
EXP08357,EMP150,Marketing,Manager,MEAL,110.12,MAD,2026-02-09,MONDAY,0,8,0,Fès,Morocco,1,1,5,0
EXP08358,EMP082,Marketing,Senior,HOTEL,864.34,MAD,2026-03-12,THURSDAY,0,8,281,Fès,Morocco,1,1,5,0
EXP08359,EMP149,Operations,Director,MEAL,92.5,MAD,2026-02-05,THURSDAY,0,9,0,Rabat,Morocco,1,1,7,0
EXP08360,EMP036,Operations,Manager,MEAL,203.12,MAD,2026-05-10,SUNDAY,1,11,0,Casablanca,Morocco,1,1,4,0
EXP08361,EMP063,HR,Junior,TRAVEL,354.17,MAD,2026-05-09,SATURDAY,1,11,99,Casablanca,Morocco,1,1,3,0
EXP08362,EMP057,HR,Manager,OFFICE_SUPPLIES,200.32,MAD,2026-04-10,FRIDAY,0,11,0,Marrakech,Morocco,1,1,3,0
EXP08363,EMP093,Sales,Senior,HOTEL,886.15,MAD,2026-06-15,MONDAY,0,15,6,Rabat,Morocco,1,1,3,0
EXP08364,EMP129,Operations,Manager,CLIENT_MEETING,305.86,MAD,2026-03-11,WEDNESDAY,0,8,0,Tanger,Morocco,1,1,7,0
EXP08365,EMP136,Sales,Senior,MEAL,219.93,MAD,2026-03-20,FRIDAY,0,11,0,Tanger,Morocco,1,1,4,0
EXP08366,EMP142,IT,Junior,HOTEL,888.32,MAD,2026-05-13,WEDNESDAY,0,15,192,Marrakech,Morocco,1,0,5,0
EXP08367,EMP149,Marketing,Senior,MEAL,59.72,MAD,2026-03-01,SUNDAY,1,9,0,Rabat,Morocco,1,1,2,0
EXP08368,EMP058,Finance,Senior,FUEL,325.5,MAD,2026-05-09,SATURDAY,1,14,110,Fès,Morocco,1,1,2,0
EXP08369,EMP140,IT,Junior,HOTEL,820.27,MAD,2026-05-15,FRIDAY,0,13,257,Fès,Morocco,1,1,5,0
EXP08370,EMP137,Finance,Junior,OTHER,270.62,MAD,2026-04-06,MONDAY,0,15,0,Marrakech,Morocco,1,1,2,0
EXP08371,EMP046,HR,Director,MEAL,1992.8,MAD,2026-04-28,TUESDAY,0,3,0,Casablanca,Morocco,0,0,46,1
EXP08372,EMP007,Sales,Junior,TRAVEL,409.85,MAD,2026-04-23,THURSDAY,0,19,43,Casablanca,Morocco,1,0,1,0
EXP08373,EMP045,Marketing,Director,TRAVEL,363.27,MAD,2026-06-18,THURSDAY,0,10,243,Rabat,Morocco,1,1,6,0
EXP08374,EMP062,Finance,Junior,TRAVEL,413.06,MAD,2026-06-09,TUESDAY,0,12,281,Fès,Morocco,1,1,5,0
EXP08375,EMP095,Operations,Manager,OTHER,304.44,MAD,2026-02-07,SATURDAY,1,17,0,Fès,Morocco,1,1,6,0
EXP08376,EMP043,Finance,Junior,HOTEL,897.32,MAD,2026-05-10,SUNDAY,1,9,151,Casablanca,Morocco,1,1,4,0
EXP08377,EMP030,Finance,Senior,TRAVEL,338.22,MAD,2026-01-30,FRIDAY,0,11,263,Fès,Morocco,1,1,2,0
EXP08378,EMP138,Marketing,Manager,OTHER,272.64,MAD,2026-04-14,TUESDAY,0,8,0,Marrakech,Morocco,1,1,7,0
EXP08379,EMP034,IT,Director,FUEL,280.66,MAD,2026-05-30,SATURDAY,1,12,124,Rabat,Morocco,1,1,2,0
EXP08380,EMP073,Sales,Manager,OTHER,217.28,MAD,2026-05-22,FRIDAY,0,8,0,Agadir,Morocco,1,1,4,0
EXP08381,EMP126,Operations,Manager,HOTEL,855.62,MAD,2026-04-09,THURSDAY,0,17,108,Fès,Morocco,1,1,5,0
EXP08382,EMP074,IT,Junior,FUEL,279.69,MAD,2026-03-16,MONDAY,0,10,26,Marrakech,Morocco,1,1,2,0
EXP08383,EMP015,Sales,Director,HOTEL,10901.09,MAD,2026-06-11,THURSDAY,0,3,5,Rabat,Morocco,0,0,47,1
EXP08384,EMP042,Finance,Junior,TRAVEL,346.36,MAD,2026-06-05,FRIDAY,0,10,196,Tanger,Morocco,1,1,3,0
EXP08385,EMP046,Operations,Director,TRAVEL,431.01,MAD,2026-04-04,SATURDAY,1,12,44,Casablanca,Morocco,1,1,2,0
EXP08386,EMP149,Marketing,Senior,MEAL,184.34,MAD,2026-01-18,SUNDAY,1,11,0,Rabat,Morocco,1,1,2,0
EXP08387,EMP075,HR,Junior,TRAVEL,360.95,MAD,2026-02-25,WEDNESDAY,0,17,258,Rabat,Morocco,1,1,3,0
EXP08388,EMP137,Finance,Director,FUEL,388.23,MAD,2026-04-18,SATURDAY,1,18,1,Casablanca,Morocco,1,1,7,0
EXP08389,EMP001,Finance,Junior,TRAVEL,432.34,MAD,2026-06-28,SUNDAY,1,14,148,Tanger,Morocco,1,1,7,0
EXP08390,EMP061,Sales,Junior,MEAL,111.68,MAD,2026-03-01,SUNDAY,1,18,0,Rabat,Morocco,1,1,2,0
EXP08391,EMP001,HR,Manager,TRAVEL,346.23,MAD,2026-05-30,SATURDAY,1,16,161,Rabat,Morocco,1,1,4,0
EXP08392,EMP116,HR,Manager,TRAVEL,389.87,MAD,2026-01-20,TUESDAY,0,9,84,Tanger,Morocco,1,1,7,0
EXP08393,EMP093,Finance,Manager,MEAL,227.32,MAD,2026-05-07,THURSDAY,0,12,0,Fès,Morocco,1,1,1,0
EXP08394,EMP037,Operations,Manager,MEAL,177.87,MAD,2026-03-10,TUESDAY,0,11,0,Fès,Morocco,1,1,5,0
EXP08395,EMP021,HR,Manager,TRAINING,3301.67,MAD,2026-05-18,MONDAY,0,3,0,Agadir,Morocco,0,0,29,1
EXP08396,EMP003,Operations,Manager,MEAL,177.21,MAD,2026-04-26,SUNDAY,1,19,0,Tanger,Morocco,1,1,6,0
EXP08397,EMP040,Sales,Junior,TRAVEL,353.68,MAD,2026-04-05,SUNDAY,1,11,131,Fès,Morocco,1,1,6,0
EXP08398,EMP075,Marketing,Junior,TRAVEL,409.89,MAD,2026-02-09,MONDAY,0,14,1,Marrakech,Morocco,1,1,6,0
EXP08399,EMP089,Sales,Junior,HOTEL,837.97,MAD,2026-04-19,SUNDAY,1,19,283,Casablanca,Morocco,1,1,2,0
EXP08400,EMP115,Finance,Senior,MEAL,196.91,MAD,2026-06-04,THURSDAY,0,15,0,Casablanca,Morocco,1,1,1,0
